Date,ITSA4,GOAU4,CMIG3,PETR4,TOTS3,USIM5,LAME4,BBAS3,CIEL3,LIGT3,ABEV3,KLBN11,VVAR3,CVCB3,GOLL4,EMBR3,CSNA3
6/14/16,4.882445,1.816394,3.936032,7.699931,28.915726,1.61982,13.733295,13.376072,21.634268,8.588951,16.558224,13.905663,2.505816,19.378435,2.42,16.872755,5.535011
6/15/16,4.875551,1.920459,3.921346,7.894749,29.108479,1.988402,13.665513,13.367771,21.928917,8.647915,16.477972,13.717053,2.505816,20.168999,2.51,16.901926,5.842051
6/16/16,4.985735,1.892077,3.965402,7.885472,29.339855,1.949604,13.994998,13.442498,22.330667,8.805149,16.647387,13.991395,2.505816,20.18828,2.45,17.738276,6.008018
6/17/16,4.916873,1.901538,4.200394,8.302938,28.915726,1.998101,14.305129,13.28474,22.203396,9.1491,16.593891,13.725628,2.585365,20.197924,2.6,17.465973,6.082703
6/20/16,4.999506,1.892077,4.148987,8.516309,28.636255,2.0175,14.770373,13.774614,22.303831,9.168755,16.576054,13.785638,3.181988,20.197924,2.68,17.407625,6.173985
6/21/16,4.951308,1.863696,4.295857,8.841006,29.503733,2.046599,15.012625,13.160197,22.953384,9.522532,16.567135,13.84565,3.181988,20.265409,2.8,17.885214,6.207179
6/22/16,4.909986,1.910998,4.626304,8.664742,28.915726,2.075697,14.76065,13.11868,22.256987,10.564214,16.335304,13.416994,3.181988,20.631767,2.98,17.739014,6.157388
6/23/16,5.089032,2.071825,4.795203,8.970884,29.301231,2.143594,15.254972,13.467404,22.585052,10.868856,16.504723,13.888518,3.430581,20.776381,3.6,18.050909,6.705081
6/24/16,4.965078,1.939379,4.729111,8.581248,28.694004,1.988402,15.012625,13.19341,22.424358,10.859029,16.477972,13.477007,2.993057,20.246128,3.6,17.690281,6.115897
6/27/16,4.813575,1.892077,4.765832,8.145228,28.318159,1.959303,14.741296,12.985833,22.149881,10.564214,16.683052,13.502725,2.873733,20.246128,3.25,17.358891,6.057808
6/28/16,4.951308,1.892077,4.956759,8.534864,28.395222,1.988402,15.012625,13.309649,22.163219,10.760756,16.718719,12.962615,2.903564,20.679976,3.68,16.959278,6.232073
6/29/16,5.068376,1.920459,5.118307,8.813175,29.204851,1.959303,15.545751,13.691586,22.665409,10.691967,16.959471,13.074067,2.605253,21.644073,3.41,17.076237,6.489323
6/30/16,5.226757,1.892077,5.345956,8.738958,29.436234,1.910806,15.584456,14.264489,22.672155,11.075227,16.986219,13.21981,3.082551,22.068275,3.45,17.056744,6.489323
7/1/16,5.274964,1.9583,5.345956,9.110039,29.75433,2.0175,16.243523,14.15655,22.705582,10.662485,17.137804,14.008543,3.082551,21.942945,3.4,17.202942,7.26937
7/4/16,5.268077,1.996142,5.602967,9.156424,30.043459,2.056298,16.282324,14.222977,22.631981,11.212807,16.995134,14.162858,3.082551,22.318945,3.2,17.826735,7.717482
7/5/16,5.2061,1.910998,5.72781,8.618358,29.484421,1.969003,16.679689,14.115036,22.718996,11.694339,17.200218,14.051407,3.132269,22.318945,3.19,17.261423,7.144894
7/6/16,5.17855,1.9583,5.551568,8.813175,29.522949,2.007801,16.785629,14.081827,22.56497,11.497795,17.102139,13.811359,2.89362,22.222536,3.27,17.310158,7.518321
7/7/16,5.219872,1.910998,5.375327,8.868838,29.773544,1.959303,16.513681,13.907462,23.127419,11.694339,17.030802,13.382702,2.993057,23.051662,3.25,17.212687,7.086806
7/8/16,5.371376,1.929919,5.720467,9.128593,29.937422,1.978702,16.999386,14.306005,23.435484,12.067771,17.2983,12.94547,2.983114,22.974533,3.32,17.388136,7.518321
7/11/16,5.378262,1.996142,6.278555,9.610998,29.75433,2.007801,17.290827,14.961937,23.870655,12.578785,17.2983,13.031199,3.380862,23.13843,3.47,17.261423,7.584708
7/12/16,5.295619,2.138047,6.271211,9.880033,30.631367,2.065998,17.455948,14.770976,23.837234,12.893254,17.325235,13.202663,2.983114,23.234842,4.12,17.524588,7.941537
7/13/16,5.419575,2.185349,5.962793,9.861479,30.506119,2.085397,16.911951,14.986848,23.556007,13.021008,17.145697,13.202663,3.291368,23.601198,4.29,17.417374,7.999626
7/14/16,5.660596,2.213731,6.35199,10.139791,30.843435,2.104796,17.533627,15.783928,23.669781,13.453403,17.145697,13.502725,3.370919,24.584581,4.4,17.427116,8.115803
7/15/16,5.633056,2.298874,6.219812,10.223283,30.486805,2.279387,17.58217,15.991505,23.997931,13.708909,17.011047,13.202663,3.301312,24.19894,4.91,16.969027,8.505826
7/18/16,5.75701,2.45024,6.55026,10.714965,31.016972,2.453979,17.523878,16.572708,23.951008,14.43612,17.109787,13.288396,3.520074,24.902733,5.24,16.764345,8.696689
7/19/16,5.791445,2.374557,6.462139,10.928338,31.951853,2.347284,17.465593,17.378103,24.607229,14.141305,17.208536,13.45986,3.520074,24.883453,5.19,16.939785,8.638599
7/20/16,5.77078,2.317795,6.520889,10.965446,31.527817,2.415181,17.58217,17.726826,24.439861,14.101996,17.163652,13.819932,3.480299,24.276068,5.53,16.696115,8.505826
7/21/16,5.715689,2.365097,6.667752,10.993276,31.807297,2.657669,17.601662,17.394711,24.205477,14.504911,17.235464,14.368612,3.480299,24.468889,5.7,16.657125,8.962237
7/22/16,5.729468,2.459701,6.638381,11.07677,31.566353,2.725565,17.494734,17.11241,24.392935,14.495084,17.406025,14.745831,3.480299,24.758123,5.52,16.93004,9.028624
7/25/16,5.701917,2.478621,6.425426,11.160263,31.518162,2.783762,17.397657,17.68531,24.305918,14.141305,17.406025,14.291457,3.480299,24.25679,5.37,16.881304,9.111607
7/26/16,5.646825,2.516463,6.623695,11.021108,32.135048,2.948654,17.222794,17.801552,24.1653,13.856318,17.370119,14.102847,3.480299,24.970224,5.03,17.06649,9.302469
7/27/16,5.736352,2.629987,6.682445,10.677857,31.653065,3.210541,17.854216,17.834766,24.004602,13.817009,17.343187,14.162858,2.993057,24.102531,5.04,17.046995,9.418647
7/28/16,5.66749,2.582686,6.660409,10.612918,32.067547,3.288138,17.718241,17.162228,24.218897,13.64012,17.450909,14.660099,2.853845,20.641407,4.92,17.09573,9.418647
7/29/16,5.75701,2.573225,6.675095,11.01183,31.710917,3.63732,18.602211,17.477741,24.607229,14.29854,16.876392,14.565796,2.883677,20.824587,5.13,14.454373,9.186293
8/1/16,5.688147,2.658369,6.638381,10.436654,31.508509,3.724616,18.796474,17.178831,24.995562,13.718737,17.055929,14.330905,2.933395,21.065611,5.34,13.889063,8.862656
8/2/16,5.722582,2.516463,6.476832,10.538701,31.373592,3.501527,18.466145,16.771984,23.582764,13.64012,16.912302,13.553926,2.933395,20.795666,5.2,14.006022,8.331561
8/3/16,5.949826,2.70567,6.792594,11.03966,31.074814,3.84101,18.621611,17.03768,23.535917,13.964416,16.732763,13.812918,2.953283,20.872795,5.29,14.035263,8.804568
8/4/16,5.963597,2.781354,7.101013,11.141709,30.284399,3.84101,18.747835,17.494349,23.857321,15.143677,16.804581,13.812918,2.814071,21.422331,5.64,14.220452,9.036922
8/5/16,5.942941,2.894879,6.86603,10.807736,30.68055,3.744015,18.806122,17.618885,23.964428,14.937306,17.145697,13.510761,2.78424,21.865816,5.6,14.288677,9.144801
8/8/16,5.901628,2.762433,6.998207,11.048938,30.913919,3.569423,18.271879,17.577377,23.569345,14.829207,17.28035,14.097809,2.78424,21.065611,5.4,14.542093,8.912445
8/9/16,5.894734,2.819195,6.873372,11.021108,30.981998,3.685818,18.359314,17.768337,23.569345,15.02575,17.289328,14.356801,2.943339,20.631767,5.45,14.376398,9.078414
8/10/16,5.818987,2.904339,6.851335,10.724243,30.593084,3.559724,17.961044,17.328281,23.435484,14.996269,17.208536,14.028746,2.89362,20.535358,5.66,14.395892,8.713285
8/11/16,5.984262,3.017864,7.093668,11.225204,31.613825,3.666419,18.650751,18.308033,23.890747,15.350048,17.504766,14.210039,3.05272,21.836893,5.78,14.473866,9.111607
8/12/16,5.991148,3.027324,7.049606,11.132433,31.370813,3.608222,19.515232,18.822813,23.535917,15.409011,17.711237,14.374066,3.162101,22.328585,6.14,14.63956,8.94564
8/15/16,6.100694,3.405739,7.196476,11.420021,30.826454,3.821611,19.806673,19.246269,23.515831,15.330394,17.899752,14.676226,3.132269,22.000792,6.26,14.746775,9.252679
8/16/16,6.038086,3.443581,7.005549,11.587005,30.136192,3.753714,19.398752,18.797909,23.281448,15.409011,17.953609,14.244573,2.983114,21.354841,6.51,14.620068,8.738181
8/17/16,6.135469,3.708472,6.888057,11.837485,30.486147,3.792513,19.029625,18.897541,23.495747,15.133849,17.998493,14.175508,3.032832,21.788687,6.4,14.454373,8.580512
8/18/16,6.1633,3.708472,6.777909,11.94881,30.233398,3.763414,18.213594,18.872637,23.268032,15.526937,17.881796,14.330905,2.913508,21.354841,6.79,14.395892,8.447738
8/19/16,6.107647,3.784155,6.902741,11.865318,30.068111,3.724616,18.456491,19.262873,22.712332,15.310739,17.81896,14.244573,2.983114,21.586227,6.47,14.142478,8.373053
8/22/16,5.940695,3.585487,6.60901,11.457127,28.989035,3.501527,17.776525,18.523909,22.712332,15.182986,17.58556,14.07191,2.933395,21.21023,6.15,13.655141,7.67599
8/23/16,5.947649,3.66117,6.616353,11.753992,29.407072,3.617921,18.116508,18.866451,22.698908,14.740764,17.576584,14.287737,2.963226,21.403049,6.52,13.791595,7.792168
8/24/16,5.926783,3.415199,6.476832,11.503512,28.532143,3.326936,18.553574,18.674278,22.826107,14.760418,17.576584,14.503563,2.953283,20.85351,6.15,14.015769,7.244474
8/25/16,5.912873,3.42466,6.506204,11.624113,29.358467,3.259039,18.262133,18.749477,22.665409,14.593356,17.334211,14.374066,2.953283,20.921,6.23,13.772103,7.327459
8/26/16,5.968524,3.471962,6.476832,11.642668,29.640436,3.472428,18.466145,19.133823,22.096294,14.514738,17.226488,14.210039,2.953283,21.113817,6.16,13.781849,7.302564
8/29/16,6.058952,3.500343,6.60901,11.939533,29.164061,3.326936,19.068419,19.902519,22.444447,14.878344,17.271372,14.546729,2.953283,21.306641,6.27,13.889063,7.510022
8/30/16,6.072863,3.509804,6.55026,12.143625,29.280745,3.278438,19.019876,19.827318,22.444447,14.671973,17.271372,14.745291,2.933395,21.836893,6.29,13.937797,7.277669
8/31/16,5.982435,3.509804,6.425426,11.920978,29.164061,3.365734,18.679895,19.392839,22.491365,14.927479,17.226488,14.676226,2.873733,21.644073,6.33,13.967036,7.136597
9/1/16,6.035825,3.415199,6.69713,12.060134,28.891834,3.336635,18.893559,19.100403,22.109709,15.281258,17.657375,14.892052,2.873733,21.605511,6.31,14.132731,7.302564
9/2/16,6.119468,3.689551,7.042262,12.588923,29.834843,3.676118,19.340464,19.818964,22.163219,16.096912,17.809982,14.676226,3.032832,21.99115,6.88,14.698039,8.049417
9/5/16,6.09856,3.708472,7.078984,12.830127,29.893185,3.734316,19.476439,19.626793,21.928917,15.83158,17.845888,14.581263,2.983114,22.174328,7.15,14.912468,8.057714
9/6/16,6.147343,3.784155,7.145069,12.969282,30.388943,3.782813,19.437544,20.069626,22.096294,16.018295,17.953609,14.408602,2.983114,22.743149,7.11,15.448537,7.858554
9/8/16,6.063709,3.944982,7.03492,13.191932,30.145929,3.918606,19.660954,20.161539,22.036022,15.978987,17.953609,14.624426,2.983114,22.897406,7.68,15.73119,7.67599
9/9/16,5.784914,3.736853,6.513546,12.533264,28.678041,3.734316,19.058674,19.083693,21.594099,15.241949,17.729191,14.408602,2.933395,22.463558,7.05,15.351071,7.178087
9/12/16,5.833704,3.926061,6.528233,12.941452,29.164061,3.773114,18.922701,19.175602,21.848566,15.084715,17.729191,14.658959,2.903564,22.704582,6.86,15.282845,7.294264
9/13/16,5.805829,3.594947,6.15372,12.069411,29.164061,3.482128,18.543926,18.492249,21.393223,14.455775,17.432959,14.382703,2.90562,22.174328,6.48,15.468029,6.754871
9/14/16,5.743101,3.566566,6.190442,12.162181,29.339085,3.462729,18.359314,18.42503,21.828484,14.318194,17.648397,14.624426,3.005127,22.164688,6.39,15.360817,6.854452
9/15/16,5.875525,3.632788,6.278555,12.533264,30.340336,3.44333,18.709044,18.744297,22.049444,15.222295,17.711237,14.486297,2.736457,22.608177,6.48,15.380309,6.86275
9/16/16,5.805829,3.528724,6.146378,12.208567,30.816711,3.317236,18.203941,18.42503,22.136459,14.839035,17.441933,14.374066,2.766309,22.270739,6.03,15.000187,6.646992
9/19/16,5.819765,3.509804,6.234499,12.10652,30.573704,3.268738,18.359314,18.492249,22.315813,15.428665,17.459887,14.451765,2.975275,22.183969,5.98,14.58108,7.053612
9/20/16,5.854611,3.311136,6.337305,12.523985,31.254133,3.297837,18.262133,18.996355,22.606562,15.83158,17.495792,14.546729,2.975275,22.376789,5.86,14.659052,7.045314
9/21/16,5.889463,3.490883,6.462139,12.672419,30.768114,3.540325,18.874157,19.609678,22.058811,16.106739,17.468861,14.425868,3.084733,22.93597,6.29,14.522599,7.352354
9/22/16,5.980073,3.415199,6.675095,12.987838,31.565226,3.501527,19.029625,19.702105,22.045343,16.607925,17.657375,14.503563,2.935472,23.331251,6.82,14.464119,7.385547
9/23/16,5.931285,3.434121,6.542917,12.700249,31.108322,3.462729,19.039272,19.282013,21.876226,16.637409,17.711237,14.589894,2.786211,22.95525,6.73,14.766267,7.227878
9/26/16,5.861587,3.348977,6.520889,12.431214,30.388943,3.423931,19.087816,19.063564,21.639597,16.293457,17.612492,14.68486,2.786211,22.617817,6.42,14.259439,7.194685
9/27/16,5.945221,3.225992,6.520889,12.171458,31.059723,3.326936,19.184996,19.223198,21.741035,15.821753,17.684307,15.004282,2.796161,22.868481,6.36,14.054476,7.144894
9/28/16,6.00795,3.348977,6.60901,12.848683,31.108322,3.540325,19.806673,19.584465,22.052078,15.72348,17.81896,15.012917,2.796161,23.13843,6.5,14.366797,7.717482
9/29/16,5.833704,3.254373,6.447454,12.459045,29.776499,3.540325,19.389006,19.013151,21.910061,15.566246,17.702257,14.788456,3.074782,23.437302,6.29,13.888556,7.518321
9/30/16,5.812796,3.244913,6.300591,12.588923,29.533489,3.423931,19.61241,19.155983,21.984476,15.605554,17.792027,14.710759,3.074782,23.186636,6.24,13.673834,7.543217
10/3/16,5.917346,3.339517,6.462139,12.960007,30.797235,3.462729,20.010681,19.609678,22.660688,15.497457,17.729191,15.056082,3.094684,23.967558,6.37,13.820235,7.891747
10/4/16,5.833704,3.292215,6.35199,13.006392,30.816711,3.472428,19.932993,19.660093,22.640398,15.418838,17.540682,14.892052,3.104635,23.79402,6.6,13.849515,7.817063
10/5/16,5.910369,3.415199,6.557602,13.525905,30.097332,3.608222,20.010681,20.105381,22.457817,15.467974,17.58556,14.935217,3.074782,24.006123,6.65,14.103278,8.016223
10/6/16,6.00795,3.547645,6.454797,14.008309,30.933399,3.540325,20.021656,20.735512,22.180534,15.72348,17.639421,14.866154,3.17429,23.938637,6.72,14.444879,8.157294
10/7/16,6.077646,3.65171,6.513546,14.156743,30.505627,3.63732,20.080006,21.239618,22.349648,16.666887,17.639421,14.365436,3.383256,23.90971,6.82,14.152076,8.256875
10/10/16,6.168256,3.66117,6.506204,14.592762,30.340336,3.666419,19.943892,21.382448,22.809431,16.7062,17.666355,14.546729,3.403157,23.986839,6.93,13.937355,8.464334
10/11/16,6.105529,3.594947,6.35199,14.277344,29.309868,3.598522,19.982822,20.895151,22.342829,16.470346,17.459887,14.253203,3.383256,23.601198,6.66,13.673834,8.464334
10/13/16,6.105529,3.519264,6.557602,14.620593,29.164061,3.44333,20.060589,21.256422,22.430796,17.099285,17.262396,14.417237,3.164339,23.379456,6.75,14.015437,8.198787
10/14/16,6.203101,3.594947,6.60901,15.084445,28.843229,3.453029,20.080006,21.810936,21.639597,17.197556,17.531702,14.244573,3.661877,23.263762,7.27,14.42536,8.480933
10/17/16,6.258861,3.632788,6.60901,15.678174,29.066856,3.472428,20.225876,23.088001,21.578735,17.207384,17.558632,14.158243,3.880794,23.234842,7.23,14.932883,8.547318
10/18/16,6.342504,3.803076,6.572288,16.160582,29.164061,3.540325,20.92606,23.566902,22.133224,17.256519,17.639421,14.26184,3.582271,23.813303,7.35,15.469687,8.804568
10/19/16,6.300682,3.831457,6.564945,16.346121,29.047377,3.569423,20.634315,23.130014,22.099386,17.197556,17.666355,14.028746,3.243945,23.360174,7.55,15.254965,8.563916
10/20/16,6.328558,3.926061,6.498861,16.457443,29.232143,3.608222,20.36199,23.608913,22.315813,16.981359,17.639421,13.916515,3.233994,22.945612,7.8,15.128082,8.456037
10/21/16,6.279775,4.190951,6.396055,16.652266,28.872448,3.84101,20.663492,23.902971,22.281967,17.29583,17.729191,13.976948,3.30365,23.13843,8.06,15.284244,8.464334
10/24/16,6.244922,4.361239,6.491518,16.884186,29.309868,3.957404,20.712082,23.709728,22.214376,17.138594,17.684307,14.115076,3.184241,22.858841,8.34,15.186645,8.646898
10/25/16,6.161289,4.332857,6.653065,16.698645,28.434935,4.0544,20.36199,23.146814,22.180534,16.961704,17.531702,13.951047,3.273798,22.887766,8.09,15.284244,8.870955
10/26/16,6.175227,4.304477,6.770566,16.791418,28.415552,3.986503,20.293982,22.970375,22.031792,16.696371,17.540682,14.028746,3.144438,22.800993,8.02,15.342805,8.771373
10/27/16,6.307652,4.380159,6.961485,16.782143,28.27939,4.035,20.225876,24.14662,22.112938,17.001013,17.504766,14.330905,3.413108,23.13843,7.91,15.498966,8.978834
10/28/16,6.321588,4.512604,7.115698,16.782143,27.433681,4.490878,19.982822,23.768547,21.997953,17.05015,17.145697,14.235938,3.622074,23.331251,7.94,15.664885,8.99543
10/31/16,6.579468,4.493684,7.159762,16.41106,28.153065,4.374484,20.128695,24.608723,21.910061,17.246693,16.903322,14.201406,3.731532,23.620481,7.86,16.738491,8.912445
11/1/16,6.433106,4.304477,6.748529,15.641068,27.462801,4.141695,19.360502,23.474478,21.964191,17.148422,16.595499,13.916515,3.482764,23.13843,7.43,17.324097,8.497528
11/3/16,6.307652,4.276095,6.682445,14.963841,27.025389,3.879808,19.107594,22.357056,21.815369,16.902742,16.206186,13.614359,3.542468,23.022738,7.14,16.611609,8.066014
11/4/16,6.433106,4.162571,6.638381,14.833964,25.081125,3.763414,19.059,22.5839,21.605764,16.539135,16.043217,13.394822,3.661877,23.42766,6.98,16.914169,8.016223
11/7/16,6.586445,4.540986,6.968836,15.965763,25.129725,4.102897,19.652151,23.802149,21.896513,17.069803,16.287668,13.838706,3.920597,24.19894,7.86,17.255774,8.555616
11/8/16,6.621288,4.540986,6.888057,15.808055,24.838018,4.131996,19.798019,23.760141,22.119673,16.80447,16.351044,13.664633,4.119612,24.970224,7.67,16.865374,8.754777
11/9/16,6.481894,4.711273,6.645723,15.446249,24.478325,4.151395,19.399338,22.919973,21.423176,16.892916,16.233347,13.41223,4.09971,24.632788,7.26,17.060572,8.99543
11/10/16,6.147343,4.843718,6.058256,14.379391,24.206198,4.122296,18.154699,21.449661,20.584667,15.477801,16.341991,14.186848,4.069858,23.765097,5.98,17.821854,9.335664
11/11/16,5.980073,4.597748,5.81593,12.997114,23.554796,3.802212,16.618313,19.962553,20.17211,14.249404,15.798768,14.7961,3.403157,23.003456,5.5,17.109369,8.646898
11/14/16,5.973105,4.938323,6.014201,12.987838,22.932714,4.093197,16.423851,20.517073,20.158642,13.767873,15.662963,14.72647,3.751434,22.791355,5.56,17.275299,9.095012
11/16/16,6.168256,4.635589,6.006857,13.674336,22.602144,3.84101,16.608559,21.844543,20.388531,14.455775,16.142809,14.500179,3.751434,23.013096,5.93,17.333855,8.713285
11/17/16,6.021887,4.682892,5.882015,13.25687,23.224323,3.821611,16.209877,21.441261,20.057209,14.151132,15.952685,14.43055,3.57232,23.292686,5.82,17.499775,8.771373
11/18/16,6.119468,4.768035,5.911394,13.470243,22.845152,3.870109,15.947307,22.071388,19.692038,14.33785,15.681067,14.021481,3.651926,23.109507,5.7,17.089855,9.012027
11/21/16,6.182194,4.919401,5.970135,14.453608,22.670225,3.967104,16.073761,23.802149,19.475611,14.642491,15.798768,13.638521,3.482764,23.524073,5.5,16.582329,9.50993
11/22/16,6.182194,5.099149,5.992164,14.778303,22.816029,4.083498,16.044586,24.105684,20.2871,14.721107,15.545263,14.09111,3.552418,22.95525,5.79,15.957689,9.949743
11/23/16,6.070676,5.505946,6.058256,14.704086,22.738211,4.393883,15.655662,23.996035,20.530544,14.583528,15.970786,14.534995,3.731532,22.415352,5.89,16.387127,10.613611
11/24/16,6.021887,5.534327,5.992164,14.453608,22.757692,4.277488,15.655662,23.355017,20.280359,14.534392,15.708231,14.360921,3.761384,22.559973,5.81,16.221209,10.431046
11/25/16,5.994012,5.666771,5.882015,14.193851,22.845152,4.306587,15.50979,23.304403,20.219503,14.170787,15.599585,14.212958,3.393207,22.762432,5.66,16.49449,10.696596
11/28/16,6.04977,5.941123,6.043571,14.342282,22.26193,4.44238,15.830611,24.375584,20.354694,14.603183,15.889304,15.013688,3.502665,22.656384,5.6,16.396891,11.070023
11/29/16,5.931285,5.723535,5.889358,13.600121,21.882761,4.170794,15.626488,23.489967,20.104519,14.22975,15.445671,15.248686,3.502665,22.617817,5.47,16.094328,10.563821
11/30/16,6.000979,5.524867,5.801237,14.843241,20.910627,4.025301,15.92789,24.038202,20.097778,14.721107,15.527155,14.769989,3.612123,22.93597,5.42,16.172407,10.314871
