Date,ITSA4,GOAU4,EMBR3,TOTS3,CPFE3,MGLU3
2/21/20,12.7598,9.057158,19.540001,82.845093,35.399487,56.208214
2/26/20,null,null,null,null,null,null
2/27/20,11.823483,7.850201,17.18,73.476006,33.429718,50.034771
2/28/20,11.962934,7.93,16.959999,70.851868,33.326542,50.303616
3/2/20,12.282212,8.22,17.15,74.014809,34.780418,52.324917
3/3/20,12.102618,8.17,16.91,73.126785,34.771034,52.623631
3/4/20,12.172461,8.65,17.24,73.835205,36.67514,52.225346
3/5/20,11.803295,8.15,16.549999,69.34523,35.455761,47.585308
3/6/20,11.533905,7.6,15.92,64.795387,34.705376,45.135845
3/9/20,10.805552,6.25,14.96,58.190125,31.891428,40.18713
3/10/20,11.035034,6.79,15.17,62.141304,32.322899,46.788734
3/11/20,10.376523,5.97,14.22,58.569279,30.109259,42.895481
3/12/20,9.249075,4.7,10.46,51.135868,26.141592,33.85437
3/13/20,10.176975,5.67,11.68,57.511639,28.43965,41.820107
3/16/20,9.079458,5.04,10,49.409721,26.357327,33.924072
3/17/20,9.518465,5.04,10.48,50.527225,27.379728,35.417648
3/18/20,9.049525,4.32,9.03,42.774529,23.637177,28.686602
3/19/20,8.740226,4.24,9.65,42.006245,22.980587,30.419147
3/20/20,8.291242,4.15,8.4,43.632614,23.684074,30.518721
3/23/20,7.513002,3.84,7.74,43.622639,22.042604,30.080605
3/24/20,8.051783,4.17,9.05,45.807762,23.730972,36.522892
3/25/20,8.590564,4.56,10.57,54.877518,24.415703,39.828674
3/26/20,8.959728,4.81,10.13,53.05159,26.329187,40.943874
3/27/20,8.480812,4.6,8.97,45.418629,25.316166,38.832954
3/30/20,8.80009,4.5,9.32,46.835464,25.381824,41.421818
3/31/20,8.750203,4.65,9.54,46.576046,25.203608,38.823002
4/1/20,8.241355,4.46,9.44,44.6703,24.659578,37.319466
4/2/20,8.351106,4.56,9.25,45.498451,24.293764,35.736275
4/3/20,8.091693,4.18,8.48,43.842148,24.228106,35.387775
4/6/20,8.690338,4.34,8.86,46.60598,24.894073,38.036385
4/7/20,8.949752,4.6,8.75,50.786652,25.6257,39.918285
4/8/20,9.298962,4.89,9.34,54.368656,25.888336,41.780277
4/9/20,9.219142,4.72,9.63,53.630302,26.075932,41.471607
4/13/20,9.468577,4.96,9.76,55.526073,27.004536,41.730492
4/14/20,9.57833,5.11,9.62,54.887493,27.670504,42.900002
4/15/20,9.279007,5.02,9.28,56.274403,27.783062,43.849998
4/16/20,8.99964,5.1,9.25,57.950661,27.923759,45.57
4/17/20,9.119369,5.4,9.55,58.89854,27.754921,44.59
4/20/20,8.949752,5.2,9.2,19.629488,28.158255,48.48
4/22/20,8.939775,5.17,8.97,20.055239,28.233294,50.549999
4/23/20,8.820045,5.32,9.27,19.493193,28.083216,49.470001
4/24/20,8.381038,4.85,8.28,17.660583,26.216629,47.380001
4/27/20,8.650429,5.03,7.66,19.436619,27.82996,49.5
4/28/20,9.259051,5.27,8.17,19.32,28.796083,51.799999
4/29/20,9.239098,5.5,8.82,19.6,28.177015,50.619999
4/30/20,8.979684,5.15,8.65,19.7167,27.239031,49.700001
5/4/20,8.680361,5.1,7.72,20,29.450001,51.439999
5/5/20,8.889887,5.14,7.5,20.27,30.389999,50.200001
5/6/20,8.680361,5.2,7.16,19.690001,30.1,55.150002
5/7/20,8.271287,5.54,7.01,18.209999,28.190001,56.790001
5/8/20,8.470835,5.83,7.54,18.5,29.65,55.540001
5/11/20,8.400993,5.64,7.19,17.969999,29.17,54.950001
5/12/20,8.161535,5.44,6.78,17.26,28.99,54.799999
5/13/20,8.201445,5.17,6.19,17.6,28.200001,55.099998
5/14/20,8.500768,5.25,6.57,17.74,29.35,55.5
5/15/20,8.121626,4.95,6.23,18.700001,29.690001,55.130001
5/18/20,8.520722,5.42,6.59,19.139999,30.25,55.75
5/19/20,8.221399,5.43,6.44,19.129999,29.4,58.580002
5/20/20,8.231377,5.42,6.58,19.42,28.629999,56.900002
5/21/20,8.670383,5.48,6.59,20.129999,29.82,58.290001
5/22/20,8.839999,5.32,6.47,19.73,30.57,57.650002
5/25/20,9.219142,5.62,6.86,20.299999,31.82,60.400002
5/26/20,8.899864,5.44,6.64,20.67,31.549999,64.480003
5/27/20,9.089436,6.08,7.27,20.32,33.610001,67.360001
5/28/20,8.979684,6.2,6.98,20.5,32.779999,65.25
5/29/20,8.839999,6.17,7.15,20.110001,32.25,64.349998
6/1/20,9.07,6.21,7.41,20.440001,31.719999,63.700001
6/2/20,9.54,6.48,8.24,20.75,32,61.799999
6/3/20,9.81,6.95,8.52,21.48,32.099998,62.380001
6/4/20,9.92,7.04,8.93,21.690001,32.049999,60.490002
6/5/20,10.04,7.07,9.04,20.76,32.400002,59.450001
6/8/20,10.4,7.23,10.7,21.030001,33.209999,62.380001
6/9/20,10.36,7.03,10.31,21.110001,33.450001,62.380001
6/10/20,10.03,6.77,9.33,21.49,33.060001,64.599998
6/12/20,9.79,6.51,8.82,21.549999,32.310001,63.950001
6/15/20,9.56,6.42,8.58,21.17,31.6,65.849998
6/16/20,9.76,6.89,9.05,21.030001,31.17,66
6/17/20,9.93,6.85,8.95,22.15,31.959999,67.190002
6/18/20,10.25,7.02,8.87,22.74,31.690001,69.699997
6/19/20,,,,,,
